date,shopId,dayofweek,salesTotal,CustNum,google,kankou,kankou_tomorrow,kankou_after2days,kankou_after3days,kankou_after4days,kankou_after5days,kankou_after6days,tabelog,tabelog_rating,gurunavi,hitosara,weather_today,rain_precipitation_today,rain_precipitation_today_daytime,temp_today_min,temp_today_max,weather_tomorrow,rain_precipitation_tomorrow,rain_precipitation_tomorrow_daytime,temp_tomorrow_min,temp_tomorrow_max,weather_after2days,rainypercent_after2days,temp_after2days_min,temp_after2days_max,weather_after3days,rainypercent_after3days,temp_after3days_min,temp_after3days_max,weather_after4days,rainypercent_after4days,temp_after4days_min,temp_after4days_max,weather_after5days,rainypercent_after5days,temp_after5days_min,temp_after5days_max,weather_after6days,rainypercent_after6days,temp_after6days_min,temp_after6days_max,google_rating,storeId,kankouReal,kankouReal_tomorrow,kankouReal_after2days,kankouReal_after3days,kankouReal_after4days,kankouReal_after5days,kankouReal_after6days,id
2018-05-29T00:00:00.0000000,2,2,246795,205,null,1894,1384,1785,3138,4559,3066,2462,530,3.54,null,80,曇り,0,0,18,25,雨,15,12,20,20,曇時々雨,60,19,22,曇り,40,18,25,曇時々晴,20,17,27,曇時々晴,30,18,26,曇り,40,17,24,null,1,null,null,null,null,null,null,null,396
2018-05-29T00:00:00.0000000,1,2,361740,168,127,1894,1384,1785,3138,4559,3066,2462,530,3.54,null,80,曇り,0,0,18,25,雨,15,12,20,20,曇時々雨,60,19,22,曇り,40,18,25,曇時々晴,20,17,27,曇時々晴,30,18,26,曇り,40,17,24,3.9,1,null,null,null,null,null,null,null,395
2018-05-28T00:00:00.0000000,2,1,508378,351,null,1991,1894,1384,1785,3138,4559,3066,755,3.54,null,83,曇り,0,0,18,24,曇り,0,0,18,25,曇り,40,18,23,曇時々雨,50,18,23,曇り,30,17,25,晴時々曇,20,17,28,曇時々晴,30,19,27,null,1,null,null,null,null,null,null,null,394
2018-05-28T00:00:00.0000000,1,1,636720,252,136,1991,1894,1384,1785,3138,4559,3066,755,3.54,null,83,曇り,0,0,18,24,曇り,0,0,18,25,曇り,40,18,23,曇時々雨,50,18,23,曇り,30,17,25,晴時々曇,20,17,28,曇時々晴,30,19,27,3.9,1,null,null,null,null,null,null,null,393
2018-05-27T00:00:00.0000000,2,0,686579,600,null,3174,1991,1894,1384,1785,3138,4559,587,3.54,null,83,晴時々曇,0,0,16,28,曇り,0,0,18,23,曇り,40,18,24,曇時々晴,30,18,24,曇り,40,18,24,曇り,30,18,25,晴時々曇,30,17,27,null,1,null,null,null,null,null,null,null,392
2018-05-27T00:00:00.0000000,1,0,1000660,465,101,3174,1991,1894,1384,1785,3138,4559,587,3.54,null,83,晴時々曇,0,0,16,28,曇り,0,0,18,23,曇り,40,18,24,曇時々晴,30,18,24,曇り,40,18,24,曇り,30,18,25,晴時々曇,30,17,27,3.9,1,null,null,null,null,null,null,null,391
2018-05-26T00:00:00.0000000,2,6,740339,675,null,4586,3174,1991,1894,1384,1785,3138,481,3.54,null,55,曇後晴,0,0,17,30,晴後曇,0,0,16,27,曇時々雨,70,18,22,曇時々雨,50,19,26,曇時々晴,30,19,24,曇り,40,18,24,曇り,40,18,24,null,1,null,null,null,null,null,null,null,390
2018-05-26T00:00:00.0000000,1,6,859080,370,106,4586,3174,1991,1894,1384,1785,3138,481,3.54,null,55,曇後晴,0,0,17,30,晴後曇,0,0,16,27,曇時々雨,70,18,22,曇時々雨,50,19,26,曇時々晴,30,19,24,曇り,40,18,24,曇り,40,18,24,3.9,1,null,null,null,null,null,null,null,389
2018-05-25T00:00:00.0000000,2,5,307687,267,null,2040,4586,3174,1991,1894,1384,1785,492,3.54,null,61,晴時々曇,0,0,15,28,晴時々曇,0,0,16,29,晴後曇,20,17,26,曇時々雨,70,18,22,曇時々雨,50,18,25,曇り,30,18,24,曇り,40,17,23,null,1,null,null,null,null,null,null,null,388
2018-05-25T00:00:00.0000000,1,5,478810,377,146,2040,4586,3174,1991,1894,1384,1785,492,3.54,null,61,晴時々曇,0,0,15,28,晴時々曇,0,0,16,29,晴後曇,20,17,26,曇時々雨,70,18,22,曇時々雨,50,18,25,曇り,30,18,24,曇り,40,17,23,3.9,1,null,null,null,null,null,null,null,387
2018-05-24T00:00:00.0000000,2,4,298285,279,null,1722,2040,4586,3174,1991,1894,1384,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1,null,null,null,null,null,null,null,386
2018-05-24T00:00:00.0000000,1,4,365240,152,142,1722,2040,4586,3174,1991,1894,1384,628,3.54,null,78,晴れ,0,0,18,27,晴後曇,0,0,15,29,曇時々晴,30,18,26,曇時々晴,20,17,26,曇時々雨,60,18,23,曇時々雨,50,18,24,曇り,40,17,24,3.9,1,null,null,null,null,null,null,null,385
2018-05-23T00:00:00.0000000,2,3,215417,127,null,1525,1722,2040,4586,3174,1991,1894,483,3.54,null,66,雨,8,6,17,19,晴時々雨,1,0,18,29,晴時々曇,10,17,26,曇時々晴,30,18,26,曇り,40,18,25,曇時々雨,50,18,23,曇時々雨,50,18,24,null,1,null,null,null,null,null,null,null,384
2018-05-23T00:00:00.0000000,1,3,312470,136,120,1525,1722,2040,4586,3174,1991,1894,483,3.54,null,66,雨,8,6,17,19,晴時々雨,1,0,18,29,晴時々曇,10,17,26,曇時々晴,30,18,26,曇り,40,18,25,曇時々雨,50,18,23,曇時々雨,50,18,24,3.9,1,null,null,null,null,null,null,null,383
2018-05-22T00:00:00.0000000,2,2,295383,227,null,1311,1525,1722,2040,4586,3174,1991,597,3.54,null,90,晴後曇,0,0,13,24,雨,24,16,19,21,晴時々雨,50,17,26,晴時々曇,20,17,25,曇時々晴,30,18,25,曇時々雨,60,18,25,曇り,40,19,25,null,1,null,null,null,null,null,null,null,382
2018-05-22T00:00:00.0000000,1,2,510730,210,135,1311,1525,1722,2040,4586,3174,1991,597,3.54,null,90,晴後曇,0,0,13,24,雨,24,16,19,21,晴時々雨,50,17,26,晴時々曇,20,17,25,曇時々晴,30,18,25,曇時々雨,60,18,25,曇り,40,19,25,3.9,1,null,null,null,null,null,null,null,381
2018-05-21T00:00:00.0000000,2,1,389232,305,null,1815,1311,1525,1722,2040,4586,3174,695,3.54,null,67,曇後晴,0,0,12,24,曇り,0,0,14,23,曇時々雨,70,16,21,曇時々雨,60,17,25,晴時々曇,20,16,25,晴時々曇,20,18,25,曇り,40,18,24,null,1,null,null,null,null,null,null,null,380
2018-05-21T00:00:00.0000000,1,1,438170,196,88,1815,1311,1525,1722,2040,4586,3174,695,3.54,null,67,曇後晴,0,0,12,24,曇り,0,0,14,23,曇時々雨,70,16,21,曇時々雨,60,17,25,晴時々曇,20,16,25,晴時々曇,20,18,25,曇り,40,18,24,3.9,1,null,null,null,null,null,null,null,379
2018-05-20T00:00:00.0000000,2,0,632513,512,null,3053,1815,1311,1525,1722,2040,4586,572,3.54,null,52,晴時々曇,0,0,14,20,曇時々晴,0,0,13,22,晴時々曇,20,15,23,曇時々雨,60,17,21,曇時々雨,70,18,24,晴時々曇,20,17,26,晴時々曇,30,18,25,null,1,null,null,null,null,null,null,null,378
2018-05-20T00:00:00.0000000,1,0,973260,408,0,3053,1815,1311,1525,1722,2040,4586,572,3.54,null,52,晴時々曇,0,0,14,20,曇時々晴,0,0,13,22,晴時々曇,20,15,23,曇時々雨,60,17,21,曇時々雨,70,18,24,晴時々曇,20,17,26,晴時々曇,30,18,25,3.9,1,null,null,null,null,null,null,null,377
2018-05-19T00:00:00.0000000,2,6,564376,488,null,4161,3053,1815,1311,1525,1722,2040,448,3.54,null,67,曇後晴,7,0,18,22,晴時々曇,0,0,13,20,晴時々曇,10,14,22,曇時々晴,20,15,21,曇時々雨,60,16,21,曇時々雨,50,17,23,曇時々晴,30,17,25,null,1,null,null,null,null,null,null,null,376
2018-05-19T00:00:00.0000000,1,6,876940,386,0,4161,3053,1815,1311,1525,1722,2040,448,3.54,null,67,曇後晴,7,0,18,22,晴時々曇,0,0,13,20,晴時々曇,10,14,22,曇時々晴,20,15,21,曇時々雨,60,16,21,曇時々雨,50,17,23,曇時々晴,30,17,25,3.9,1,null,null,null,null,null,null,null,375
2018-05-18T00:00:00.0000000,2,5,398813,318,null,1802,4161,3053,1815,1311,1525,1722,624,3.54,null,69,晴後曇,0,0,19,28,晴時々雨,0,0,19,21,晴時々曇,20,13,21,晴時々曇,20,15,22,曇り,30,15,22,曇時々雨,50,16,22,曇時々雨,50,17,23,null,1,null,null,null,null,null,null,null,374
2018-05-18T00:00:00.0000000,1,5,502710,230,0,1802,4161,3053,1815,1311,1525,1722,624,3.54,null,69,晴後曇,0,0,19,28,晴時々雨,0,0,19,21,晴時々曇,20,13,21,晴時々曇,20,15,22,曇り,30,15,22,曇時々雨,50,16,22,曇時々雨,50,17,23,3.9,1,null,null,null,null,null,null,null,373
2018-05-17T00:00:00.0000000,2,4,279132,248,null,1651,1802,4161,3053,1815,1311,1525,540,3.54,null,104,曇時々晴,0,0,17,28,曇り,0,0,18,27,雨後曇,70,17,21,曇時々晴,30,14,22,曇り,40,15,20,曇り,40,15,21,曇り,40,15,22,null,1,null,null,null,null,null,null,null,372
2018-05-17T00:00:00.0000000,1,4,458330,184,0,1651,1802,4161,3053,1815,1311,1525,540,3.54,null,104,曇時々晴,0,0,17,28,曇り,0,0,18,27,雨後曇,70,17,21,曇時々晴,30,14,22,曇り,40,15,20,曇り,40,15,21,曇り,40,15,22,3.9,1,null,null,null,null,null,null,null,371
2018-05-16T00:00:00.0000000,2,3,380795,305,null,2118,1651,1802,4161,3053,1815,1311,686,3.54,null,89,晴後曇,0,0,15,24,曇時々晴,0,0,16,27,曇り,40,19,26,曇時々雨,60,18,22,曇時々晴,30,15,20,曇り,40,15,21,曇時々雨,50,15,21,null,1,null,null,null,null,null,null,null,370
2018-05-16T00:00:00.0000000,1,3,547570,241,1,2118,1651,1802,4161,3053,1815,1311,686,3.54,null,89,晴後曇,0,0,15,24,曇時々晴,0,0,16,27,曇り,40,19,26,曇時々雨,60,18,22,曇時々晴,30,15,20,曇り,40,15,21,曇時々雨,50,15,21,3.9,1,null,null,null,null,null,null,null,369
2018-05-15T00:00:00.0000000,2,2,275543,244,null,1840,2118,1651,1802,4161,3053,1815,673,3.54,null,88,晴れ,0,0,14,25,晴後曇,0,0,15,24,曇り,20,18,25,曇り,40,19,26,曇時々雨,50,20,24,曇り,40,17,22,曇り,40,16,23,null,1,null,null,null,null,null,null,null,368
2018-05-15T00:00:00.0000000,1,2,491660,201,0,1840,2118,1651,1802,4161,3053,1815,673,3.54,null,88,晴れ,0,0,14,25,晴後曇,0,0,15,24,曇り,20,18,25,曇り,40,19,26,曇時々雨,50,20,24,曇り,40,17,22,曇り,40,16,23,3.9,1,null,null,null,null,null,null,null,367
2018-05-14T00:00:00.0000000,2,1,299261,249,null,1862,1840,2118,1651,1802,4161,3053,835,3.54,null,121,晴れ,0,0,17,25,晴れ,0,0,14,25,晴時々曇,10,17,25,曇時々晴,20,17,25,曇り,40,19,25,曇時々雨,50,19,24,曇時々雨,50,18,23,null,1,null,null,null,null,null,null,null,366
2018-05-14T00:00:00.0000000,1,1,623760,244,0,1862,1840,2118,1651,1802,4161,3053,835,3.54,null,121,晴れ,0,0,17,25,晴れ,0,0,14,25,晴時々曇,10,17,25,曇時々晴,20,17,25,曇り,40,19,25,曇時々雨,50,19,24,曇時々雨,50,18,23,3.9,1,null,null,null,null,null,null,null,365
2018-05-13T00:00:00.0000000,2,0,420540,259,null,2964,1862,1840,2118,1651,1802,4161,735,3.54,null,96,雨,10,7,15,21,曇後晴,0,0,17,26,晴れ,10,16,26,晴時々曇,10,18,26,曇時々晴,20,18,26,曇り,40,19,24,曇時々雨,50,18,24,null,1,null,null,null,null,null,null,null,364
2018-05-13T00:00:00.0000000,1,0,767140,334,0,2964,1862,1840,2118,1651,1802,4161,735,3.54,null,96,雨,10,7,15,21,曇後晴,0,0,17,26,晴れ,10,16,26,晴時々曇,10,18,26,曇時々晴,20,18,26,曇り,40,19,24,曇時々雨,50,18,24,3.9,1,null,null,null,null,null,null,null,363
2018-05-12T00:00:00.0000000,2,6,628940,526,null,4383,2964,1862,1840,2118,1651,1802,442,3.54,null,89,晴時々曇,0,0,11,24,曇後雨,6,3,14,21,曇時々雨,80,19,26,晴時々曇,10,17,26,晴時々曇,10,17,26,曇時々晴,20,18,27,曇り,30,18,25,null,1,null,null,null,null,null,null,null,362
2018-05-12T00:00:00.0000000,1,6,852330,361,0,4383,2964,1862,1840,2118,1651,1802,442,3.54,null,89,晴時々曇,0,0,11,24,曇後雨,6,3,14,21,曇時々雨,80,19,26,晴時々曇,10,17,26,晴時々曇,10,17,26,曇時々晴,20,18,27,曇り,30,18,25,3.9,1,null,null,null,null,null,null,null,361
2018-05-11T00:00:00.0000000,2,5,260251,185,null,2506,4383,2964,1862,1840,2118,1651,842,3.54,null,78,晴れ,0,0,9,22,晴時々曇,0,0,10,23,曇後雨,50,15,22,曇時々雨,70,19,25,晴時々曇,10,18,28,晴時々曇,10,18,27,曇時々晴,20,19,28,null,1,null,null,null,null,null,null,null,360
2018-05-11T00:00:00.0000000,1,5,326080,133,0,2506,4383,2964,1862,1840,2118,1651,842,3.54,null,78,晴れ,0,0,9,22,晴時々曇,0,0,10,23,曇後雨,50,15,22,曇時々雨,70,19,25,晴時々曇,10,18,28,晴時々曇,10,18,27,曇時々晴,20,19,28,3.9,1,null,null,null,null,null,null,null,359
2018-05-10T00:00:00.0000000,2,4,220963,165,null,2303,2506,4383,2964,1862,1840,2118,608,3.54,null,129,晴れ,0,0,11,19,晴れ,0,0,9,22,晴れ,10,13,25,曇時々雨,50,16,23,曇時々雨,60,20,25,曇時々晴,20,19,28,曇時々晴,20,20,27,null,1,null,null,null,null,null,null,null,358
2018-05-10T00:00:00.0000000,1,4,472810,196,0,2303,2506,4383,2964,1862,1840,2118,608,3.54,null,129,晴れ,0,0,11,19,晴れ,0,0,9,22,晴れ,10,13,25,曇時々雨,50,16,23,曇時々雨,60,20,25,曇時々晴,20,19,28,曇時々晴,20,20,27,3.9,1,null,null,null,null,null,null,null,357
2018-05-09T00:00:00.0000000,2,3,287779,210,null,1601,2303,2506,4383,2964,1862,1840,812,3.54,null,86,曇後晴,4,0,15,21,晴れ,0,0,12,19,晴れ,10,11,24,晴時々曇,10,14,25,曇時々雨,50,17,22,曇時々雨,50,18,25,曇り,30,19,26,null,1,null,null,null,null,null,null,null,356
2018-05-09T00:00:00.0000000,1,3,356150,148,1,1601,2303,2506,4383,2964,1862,1840,812,3.54,null,86,曇後晴,4,0,15,21,晴れ,0,0,12,19,晴れ,10,11,24,晴時々曇,10,14,25,曇時々雨,50,17,22,曇時々雨,50,18,25,曇り,30,19,26,3.9,1,null,null,null,null,null,null,null,355
2018-05-08T00:00:00.0000000,2,2,186654,118,null,1227,1601,2303,2506,4383,2964,1862,658,3.54,null,120,曇後雨,5,2,17,20,晴時々雨,4,0,15,21,晴時々曇,10,12,20,晴れ,10,12,24,晴時々曇,10,15,25,曇り,40,16,23,曇時々雨,50,17,23,null,1,null,null,null,null,null,null,null,354
2018-05-08T00:00:00.0000000,1,2,277230,124,1,1227,1601,2303,2506,4383,2964,1862,658,3.54,null,120,曇後雨,5,2,17,20,晴時々雨,4,0,15,21,晴時々曇,10,12,20,晴れ,10,12,24,晴時々曇,10,15,25,曇り,40,16,23,曇時々雨,50,17,23,3.9,1,null,null,null,null,null,null,null,353
2018-05-07T00:00:00.0000000,2,1,108411,75,null,1606,1227,1601,2303,2506,4383,2964,822,3.54,null,183,雨,11,4,16,22,曇り,2,2,17,23,曇時々晴,40,15,22,晴時々曇,10,14,23,晴れ,10,14,25,晴時々曇,20,16,24,曇り,40,16,22,null,1,null,null,null,null,null,null,null,352
2018-05-07T00:00:00.0000000,1,1,138060,55,0,1606,1227,1601,2303,2506,4383,2964,822,3.54,null,183,雨,11,4,16,22,曇り,2,2,17,23,曇時々晴,40,15,22,晴時々曇,10,14,23,晴れ,10,14,25,晴時々曇,20,16,24,曇り,40,16,22,3.9,1,null,null,null,null,null,null,null,351
2018-05-06T00:00:00.0000000,2,0,525001,381,null,2431,1606,1227,1601,2303,2506,4383,1138,3.54,null,206,晴後雨,0,0,11,25,雨,26,14,16,23,曇り,40,16,22,曇時々晴,40,15,21,晴時々曇,10,14,22,晴時々曇,10,14,24,晴時々曇,20,15,23,null,1,null,null,null,null,null,null,null,350
2018-05-06T00:00:00.0000000,1,0,935280,405,2,2431,1606,1227,1601,2303,2506,4383,1138,3.54,null,206,晴後雨,0,0,11,25,雨,26,14,16,23,曇り,40,16,22,曇時々晴,40,15,21,晴時々曇,10,14,22,晴時々曇,10,14,24,晴時々曇,20,15,23,3.9,1,null,null,null,null,null,null,null,349
2018-05-05T00:00:00.0000000,2,6,1323341,942,null,9511,2431,1606,1227,1601,2303,1314,1446,3.54,null,231,晴れ,0,0,12,26,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1,null,null,null,null,null,null,null,348
2018-05-05T00:00:00.0000000,1,6,1611380,639,6,9511,2431,1606,1227,1601,2303,1314,1446,3.54,null,231,晴れ,0,0,12,26,曇時々晴,0,26,16,26,曇時々雨,70,17,22,曇時々雨,50,16,23,曇時々晴,30,15,22,晴時々曇,20,14,21,晴時々曇,10,14,24,3.9,1,null,null,null,null,null,null,null,347
2018-05-04T00:00:00.0000000,2,5,1885980,1268,null,13461,9511,2431,1606,1227,1601,2303,1314,3.54,null,135,晴時々曇,0,0,13,20,晴れ,0,0,12,26,曇時々晴,30,16,26,曇時々雨,70,17,22,曇時々雨,50,16,23,曇時々晴,30,15,22,晴時々曇,20,14,21,null,1,null,null,null,null,null,null,null,346
2018-05-04T00:00:00.0000000,1,5,2136810,816,37,13461,9511,2431,1606,1227,1601,2303,1314,3.54,null,135,晴時々曇,0,0,13,20,晴れ,0,0,12,26,曇時々晴,30,16,26,曇時々雨,70,17,22,曇時々雨,50,16,23,曇時々晴,30,15,22,晴時々曇,20,14,21,3.9,1,null,null,null,null,null,null,null,345
2018-05-03T00:00:00.0000000,2,4,1370462,974,null,11954,13461,9511,2431,1606,1227,1601,1090,3.54,null,181,曇後晴,5,0,19,23,晴後曇,0,0,14,22,晴時々曇,10,13,23,曇時々晴,30,14,25,曇時々雨,60,17,22,曇時々雨,50,17,23,曇り,40,15,21,null,1,null,null,null,null,null,null,null,344
2018-05-03T00:00:00.0000000,1,4,1430600,554,132,11954,13461,9511,2431,1606,1227,1601,1090,3.54,null,181,曇後晴,5,0,19,23,晴後曇,0,0,14,22,晴時々曇,10,13,23,曇時々晴,30,14,25,曇時々雨,60,17,22,曇時々雨,50,17,23,曇り,40,15,21,3.9,1,null,null,null,null,null,null,null,343
2018-05-02T00:00:00.0000000,2,3,572344,377,null,11552,11954,13461,9511,2431,1606,1227,1027,3.54,null,123,曇後雨,7,4,15,22,曇時々雨,0,0,19,24,曇り,40,12,19,晴時々曇,10,11,23,曇時々晴,30,14,24,曇時々雨,50,16,21,曇り,40,16,23,null,1,null,null,null,null,null,null,null,342
2018-05-02T00:00:00.0000000,1,3,904410,333,166,11552,11954,13461,9511,2431,1606,1227,1027,3.54,null,123,曇後雨,7,4,15,22,曇時々雨,0,0,19,24,曇り,40,12,19,晴時々曇,10,11,23,曇時々晴,30,14,24,曇時々雨,50,16,21,曇り,40,16,23,3.9,1,null,null,null,null,null,null,null,341
2018-05-01T00:00:00.0000000,2,2,897707,647,null,6700,11552,11954,13461,9511,2431,1606,1093,3.54,null,147,晴れ,0,0,14,27,曇後雨,5,1,14,23,雨後曇,80,15,19,曇時々晴,30,11,18,晴時々曇,10,10,22,晴時々曇,20,14,24,曇り,40,16,23,null,1,null,null,null,null,null,null,null,340
2018-05-01T00:00:00.0000000,1,2,1017790,473,176,6700,11552,11954,13461,9511,2431,1606,1093,3.54,null,147,晴れ,0,0,14,27,曇後雨,5,1,14,23,雨後曇,80,15,19,曇時々晴,30,11,18,晴時々曇,10,10,22,晴時々曇,20,14,24,曇り,40,16,23,3.9,1,null,null,null,null,null,null,null,339
2018-04-30T00:00:00.0000000,2,1,1170786,817,null,6748,6700,11552,11954,13461,9511,2431,1030,3.54,null,134,晴時々曇,0,0,13,23,晴れ,0,0,14,26,曇後雨,70,16,20,曇時々雨,70,15,21,曇時々晴,30,12,18,晴時々曇,20,11,22,晴時々曇,20,14,25,null,1,null,null,null,null,null,null,null,338
2018-04-30T00:00:00.0000000,1,1,1207670,528,174,6748,6700,11552,11954,13461,9511,2431,1030,3.54,null,134,晴時々曇,0,0,13,23,晴れ,0,0,14,26,曇後雨,70,16,20,曇時々雨,70,15,21,曇時々晴,30,12,18,晴時々曇,20,11,22,晴時々曇,20,14,25,3.9,1,null,null,null,null,null,null,null,337
2018-04-29T00:00:00.0000000,2,0,1259813,937,null,8350,6748,6700,11552,11954,13461,9511,1156,3.54,null,96,晴れ,0,0,13,24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1,null,null,null,null,null,null,null,336
2018-04-29T00:00:00.0000000,1,0,1637550,707,141,8350,6748,6700,11552,11954,13461,9511,1156,3.54,null,96,晴れ,0,0,13,24,晴時々曇,0,0,13,23,晴後曇,10,15,24,曇時々雨,70,16,21,曇時々雨,70,14,20,曇時々晴,30,12,20,晴時々曇,20,11,22,3.9,1,null,null,null,null,null,null,null,335
2018-04-28T00:00:00.0000000,2,6,827855,553,null,9612,8350,6748,6700,11552,11954,13461,825,3.54,null,98,晴れ,0,0,14,26,晴れ,0,0,13,24,晴時々曇,20,14,22,晴時々曇,20,15,24,曇時々雨,60,16,22,曇時々雨,70,14,20,曇り,40,12,21,null,1,null,null,null,null,null,null,null,334
2018-04-28T00:00:00.0000000,1,6,974210,421,119,9612,8350,6748,6700,11552,11954,13461,825,3.54,null,98,晴れ,0,0,14,26,晴れ,0,0,13,24,晴時々曇,20,14,22,晴時々曇,20,15,24,曇時々雨,60,16,22,曇時々雨,70,14,20,曇り,40,12,21,3.9,1,null,null,null,null,null,null,null,333
2018-04-27T00:00:00.0000000,2,5,238221,165,null,2053,9612,8350,6748,6700,11552,11954,670,3.54,null,107,曇時々晴,0,0,12,23,晴れ,0,0,13,26,晴れ,10,13,23,晴時々曇,20,14,23,晴時々曇,20,15,24,曇時々雨,50,16,22,曇時々雨,50,15,20,null,1,null,null,null,null,null,null,null,332
2018-04-27T00:00:00.0000000,1,5,363260,159,152,2053,9612,8350,6748,6700,11552,11954,670,3.54,null,107,曇時々晴,0,0,12,23,晴れ,0,0,13,26,晴れ,10,13,23,晴時々曇,20,14,23,晴時々曇,20,15,24,曇時々雨,50,16,22,曇時々雨,50,15,20,3.9,1,null,null,null,null,null,null,null,331
2018-04-26T00:00:00.0000000,2,4,163198,119,null,1653,2053,9612,8350,6748,6700,11552,823,3.54,null,130,晴時々曇,0,0,14,24,曇時々晴,0,0,12,23,晴れ,10,14,24,晴時々曇,20,14,24,曇時々晴,20,14,24,晴時々曇,20,15,24,曇り,40,16,22,null,1,null,null,null,null,null,null,null,330
2018-04-26T00:00:00.0000000,1,4,381790,170,129,1653,2053,9612,8350,6748,6700,11552,823,3.54,null,130,晴時々曇,0,0,14,24,曇時々晴,0,0,12,23,晴れ,10,14,24,晴時々曇,20,14,24,曇時々晴,20,14,24,晴時々曇,20,15,24,曇り,40,16,22,3.9,1,null,null,null,null,null,null,null,329
2018-04-25T00:00:00.0000000,2,3,233906,125,null,1210,1653,2053,9612,8350,6748,6700,665,3.54,null,111,雨後晴,26,0,18,20,晴後曇,0,0,13,24,曇時々晴,20,13,21,晴時々曇,20,14,23,晴時々曇,20,13,24,曇時々晴,30,14,24,曇時々晴,30,15,23,null,1,null,null,null,null,null,null,null,328
2018-04-25T00:00:00.0000000,1,3,345520,151,123,1210,1653,2053,9612,8350,6748,6700,665,3.54,null,111,雨後晴,26,0,18,20,晴後曇,0,0,13,24,曇時々晴,20,13,21,晴時々曇,20,14,23,晴時々曇,20,13,24,曇時々晴,30,14,24,曇時々晴,30,15,23,3.9,1,null,null,null,null,null,null,null,327
2018-04-24T00:00:00.0000000,2,2,164709,102,null,1531,1210,1653,2053,9612,8350,6748,719,3.54,null,92,曇後雨,2,0,17,23,雨後曇,12,0,18,22,曇時々晴,30,13,21,曇り,40,13,20,晴時々曇,30,13,24,晴時々曇,20,14,25,曇時々晴,30,15,24,null,1,null,null,null,null,null,null,null,326
2018-04-24T00:00:00.0000000,1,2,283880,123,169,1531,1210,1653,2053,9612,8350,6748,719,3.54,null,92,曇後雨,2,0,17,23,雨後曇,12,0,18,22,曇時々晴,30,13,21,曇り,40,13,20,晴時々曇,30,13,24,晴時々曇,20,14,25,曇時々晴,30,15,24,3.9,1,null,null,null,null,null,null,null,325
2018-04-23T00:00:00.0000000,2,1,445416,263,null,1538,1531,1210,1653,2053,9612,8350,1104,3.54,null,146,晴後曇,0,0,12,24,曇後雨,5,2,16,20,曇時々雨,80,15,19,曇り,40,13,19,曇り,40,14,20,曇時々晴,30,13,22,晴時々曇,30,14,23,null,1,null,null,null,null,null,null,null,324
2018-04-23T00:00:00.0000000,1,1,473550,205,155,1538,1531,1210,1653,2053,9612,8350,1104,3.54,null,146,晴後曇,0,0,12,24,曇後雨,5,2,16,20,曇時々雨,80,15,19,曇り,40,13,19,曇り,40,14,20,曇時々晴,30,13,22,晴時々曇,30,14,23,3.9,1,null,null,null,null,null,null,null,323
2018-04-22T00:00:00.0000000,2,0,555214,410,null,3229,1538,1531,1210,1653,2053,9612,824,3.54,null,121,晴れ,0,0,11,26,晴後曇,0,0,11,22,曇後雨,70,14,20,曇時々雨,70,15,20,曇り,40,13,20,曇り,40,14,22,曇時々晴,30,13,22,null,1,null,null,null,null,null,null,null,322
2018-04-22T00:00:00.0000000,1,0,865980,372,129,3229,1538,1531,1210,1653,2053,9612,824,3.54,null,121,晴れ,0,0,11,26,晴後曇,0,0,11,22,曇後雨,70,14,20,曇時々雨,70,15,20,曇り,40,13,20,曇り,40,14,22,曇時々晴,30,13,22,3.9,1,null,null,null,null,null,null,null,321
2018-04-21T00:00:00.0000000,2,6,580735,490,null,6534,3229,1538,1531,1210,1653,2053,806,3.54,null,83,晴れ,0,0,10,24,晴れ,0,0,11,26,曇り,30,14,21,曇時々雨,70,14,20,曇時々雨,60,14,20,曇り,40,13,21,曇り,40,13,21,null,1,null,null,null,null,null,null,null,320
2018-04-21T00:00:00.0000000,1,6,973380,407,154,6534,3229,1538,1531,1210,1653,2053,806,3.54,null,83,晴れ,0,0,10,24,晴れ,0,0,11,26,曇り,30,14,21,曇時々雨,70,14,20,曇時々雨,60,14,20,曇り,40,13,21,曇り,40,13,21,3.9,1,null,null,null,null,null,null,null,319
2018-04-20T00:00:00.0000000,2,5,303376,277,null,1770,6534,3229,1538,1531,1210,1653,584,3.54,null,99,晴れ,0,0,11,26,晴れ,0,0,10,23,晴時々曇,20,14,26,曇り,30,15,21,曇時々雨,60,14,20,曇時々雨,50,12,19,曇り,40,12,20,null,1,null,null,null,null,null,null,null,318
2018-04-20T00:00:00.0000000,1,5,546290,219,180,1770,6534,3229,1538,1531,1210,1653,584,3.54,null,99,晴れ,0,0,11,26,晴れ,0,0,10,23,晴時々曇,20,14,26,曇り,30,15,21,曇時々雨,60,14,20,曇時々雨,50,12,19,曇り,40,12,20,3.9,1,null,null,null,null,null,null,null,317
